RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6436,15754874,Nwoye,700,France,Male,26,4,119009.57,1,1,0,141926.43,0
6385,15812073,Palmer,529,France,Female,31,7,0.0,2,1,1,175697.87,0
438,15624623,Hs?,516,France,Male,35,10,104088.59,2,0,0,119666.0,0
8861,15725762,Kemp,808,France,Male,24,4,122168.65,1,1,0,174107.04,0
8426,15642636,Glossop,755,France,Male,29,9,117035.89,1,1,1,21862.19,0
419,15659843,Li,643,France,Female,46,6,0.0,2,0,0,106781.59,0
7951,15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0
6523,15632185,Yermolayev,663,France,Female,42,1,82228.67,2,1,0,71359.78,0
8176,15606601,Rishel,561,France,Female,22,6,186788.96,2,1,0,73286.8,0
3306,15574072,Ch'ien,786,France,Female,62,8,0.0,1,1,1,165702.64,0
4214,15572145,Ashton,767,France,Female,34,8,0.0,2,1,0,94767.77,0
8783,15809057,Lu,600,Spain,Female,27,6,0.0,2,1,1,172031.22,0
7740,15689952,Zuyeva,724,Spain,Male,41,5,0.0,1,0,1,115753.94,0
9387,15672027,McIntyre,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0
8730,15656592,Toscano,646,Germany,Male,48,8,169023.33,2,1,1,175657.55,0
8611,15731553,Lucas,730,France,Male,23,8,0.0,2,1,0,183284.53,0
940,15599289,Yeh,724,France,Female,37,10,68598.56,1,1,0,157862.82,0
1973,15700174,McKay,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
7818,15642870,Ross,677,France,Male,58,9,0.0,1,0,1,168650.4,0
3814,15665402,Panicucci,703,Spain,Male,73,5,137761.55,1,1,1,159677.46,0
7261,15571081,Hansen,773,France,Female,41,7,190238.93,1,1,1,57549.65,0
5379,15720968,Young,606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0
5385,15679813,Ellis,727,Spain,Male,28,1,0.0,1,1,0,40357.39,0
4467,15595160,Renwick,413,Spain,Male,35,2,0.0,2,1,1,60972.84,0
8696,15801994,Buccho,775,France,Male,31,9,0.0,2,1,0,169278.51,0
9675,15578098,Jamieson,600,France,Male,31,8,0.0,2,1,1,121555.51,0
3756,15620030,Jamieson,744,France,Male,29,1,0.0,1,0,0,82422.97,0
7044,15704581,Robertson,595,Germany,Male,34,2,87967.42,2,0,1,156309.52,0
5692,15601383,Ibrahimova,744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0
3868,15659149,King,530,France,Male,39,2,0.0,2,1,0,197923.05,0
3641,15603665,Colombo,638,Germany,Female,39,0,122501.28,2,1,1,95007.8,0
330,15624528,L?,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
6338,15618243,Buckland,730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0
2856,15693203,Powell,710,Spain,Female,75,5,0.0,2,1,1,9376.89,0
6882,15565878,Bates,631,Spain,Male,29,3,0.0,2,1,1,197963.46,0
8521,15634606,Chinonyelum,634,Spain,Male,52,1,0.0,2,1,1,176913.42,0
478,15809722,Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27,0
9702,15636912,Sneddon,678,Spain,Male,38,3,124483.53,1,1,0,126253.31,0
6121,15636423,Lei,715,France,Male,40,7,0.0,1,1,1,141359.11,0
4134,15667602,Cheng,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0
753,15677305,Hsieh,490,France,Female,35,7,107749.03,1,1,1,3937.37,0
2332,15614929,Cheng,508,Germany,Male,28,0,96213.82,2,1,0,147913.56,0
61,15651280,Hunter,742,Germany,Male,35,5,136857.0,1,0,0,84509.57,0
1819,15800517,Huang,633,Spain,Male,32,5,163340.12,2,1,1,74415.2,0
2090,15608886,Okwudiliolisa,679,France,Female,33,1,0.0,2,0,0,69608.48,0
2003,15657214,Hsia,601,France,Male,74,2,0.0,2,0,1,51554.58,0
6448,15614834,Long,619,Spain,Female,31,3,141751.82,1,0,1,61531.86,0
6673,15660403,Fleming,827,Spain,Female,35,0,0.0,2,0,1,184514.01,0
7442,15700549,Alvares,721,France,Male,54,5,0.0,2,1,1,4493.12,0
2977,15667265,Cavenagh,729,France,Male,39,4,121404.64,1,1,1,159618.17,0
5765,15791851,Afanasyeva,726,France,Female,34,0,185734.75,1,1,1,102036.82,0
5505,15625584,Martin,786,France,Male,32,2,120452.4,2,0,0,79602.86,0
9583,15742285,Andersen,559,France,Male,62,6,118756.62,1,1,1,20367.68,0
9453,15748616,Napolitani,599,France,Male,27,5,0.0,2,1,0,30546.4,0
2423,15607837,Muriel,746,France,Female,29,4,105599.67,1,1,1,43106.17,0
5065,15671243,Y?,558,France,Female,47,9,0.0,2,1,0,103787.28,0
7190,15701885,Tucker,647,France,Female,40,9,0.0,2,0,1,92357.21,0
9564,15624374,Maclean,703,France,Male,28,9,0.0,2,0,1,2151.17,0
2020,15756668,Ross,706,France,Male,30,3,98415.37,1,1,1,110520.48,0
6159,15626457,Zetticci,671,France,Male,31,0,116234.61,1,1,0,172096.08,0
3811,15746802,Onio,477,France,Female,30,6,131286.46,1,1,0,194144.45,0
4205,15567557,Chien,573,France,Male,27,2,128243.03,1,1,1,11631.34,0
3577,15635285,Taylor,647,France,Male,28,8,0.0,2,1,1,91055.27,0
7422,15646521,Fan,634,Spain,Female,36,1,0.0,1,1,1,143960.72,0
7603,15791769,Gardener,691,France,Female,29,9,116536.43,1,1,0,51987.99,0
1645,15701109,Andreyev,663,France,Female,37,7,0.0,1,1,1,185210.63,0
535,15567832,Shih,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
5306,15652469,Nevels,699,France,Male,27,1,0.0,2,1,0,93003.21,0
1014,15603594,Nwankwo,635,Spain,Male,24,4,0.0,2,1,1,70668.77,0
4822,15655875,Thao,511,France,Female,33,3,0.0,2,1,0,132436.71,0
514,15593601,Isayev,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
8395,15597983,Brown,692,France,Male,69,10,154953.94,1,1,1,70849.47,0
833,15797964,Cameron,732,Germany,Female,29,1,154333.82,1,1,1,138527.56,0
3073,15644296,Scott,740,France,Female,30,8,105209.54,1,1,0,1852.58,0
553,15763063,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
9192,15764708,Chiabuotu,572,France,Male,30,6,117696.67,1,1,0,100843.82,0
4908,15739931,Yuan,523,France,Male,34,2,161588.89,1,1,1,51358.66,0
548,15720187,Han,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
8173,15732293,Chia,759,Spain,Male,31,8,0.0,2,1,1,99086.74,0
946,15709295,Wall,697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0
9597,15755084,Bezrukova,531,France,Male,37,7,121854.45,1,1,0,147521.35,0
9543,15621140,Nwebube,644,Spain,Male,37,9,0.0,2,1,1,96442.86,0
6289,15568562,Moss,689,France,Male,40,8,160272.27,1,1,0,49656.24,0
3188,15713912,Nebechukwu,516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0
5995,15746065,Lo Duca,580,Germany,Male,35,10,136281.41,2,1,1,24799.47,0
6805,15787884,Martin,692,France,Female,30,7,0.0,2,1,1,18826.34,0
3738,15607577,Roberts,663,Spain,Male,27,8,0.0,1,1,1,188007.99,0
1327,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
790,15653253,Pagnotto,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0
2248,15785485,Zhou,595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0
5720,15636520,Milani,692,France,Male,27,1,125547.53,1,0,0,7900.46,0
7891,15665783,Ts'ui,565,France,Male,49,7,0.0,2,1,1,89609.26,0
1553,15718779,Clark,780,France,Male,34,1,0.0,1,1,1,64804.04,0
270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0
3610,15657868,Serra,850,Germany,Male,40,6,94607.08,1,1,0,36690.49,0
4952,15649793,Lovely,658,France,Male,20,7,0.0,2,0,0,187638.34,0
8760,15757981,Loggia,748,France,Male,66,8,0.0,1,1,1,163331.65,0
141,15698932,Groves,756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0
67,15696061,Brownless,581,Germany,Female,34,1,101633.04,1,1,0,110431.51,0
1889,15663921,Pisani,429,France,Male,60,7,0.0,2,1,1,163691.48,0
1412,15693904,Chiang,685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0
1847,15812338,Sopuluchukwu,485,Spain,Female,30,7,0.0,1,1,0,107067.37,0
6358,15674637,Pagnotto,491,France,Female,68,3,107571.61,1,0,1,113695.99,0
819,15591969,Kuo,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
8799,15630349,Hollis,543,Spain,Male,23,5,0.0,2,1,0,117832.39,0
4490,15787035,Anderson,602,France,Female,35,8,0.0,2,1,1,152843.53,0
7012,15609356,Chimaraoke,697,France,Female,25,1,0.0,2,0,0,87803.32,0
9700,15570145,Long,763,France,Female,23,2,0.0,2,1,0,153983.99,0
5730,15633729,Wang,488,France,Male,43,10,112751.13,1,1,1,28332.0,0
8691,15756167,Doyne,762,Spain,Female,43,5,134204.67,1,1,1,139971.01,0
2272,15703588,Palerma,665,Germany,Male,25,5,153611.83,2,1,0,35321.65,0
2157,15762138,Hu,608,France,Male,42,5,0.0,2,1,0,178504.29,0
3714,15657937,Lord,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,0
4250,15712938,Genovese,531,France,Male,44,3,0.0,2,1,1,34416.79,0
5760,15674620,Dilibe,679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0
7556,15721504,King,731,Spain,Male,41,3,0.0,2,1,0,101371.72,0
5440,15582168,Muravyova,713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0
2827,15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0
1888,15680918,Freeman,613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0
5617,15585256,Iloerika,805,Spain,Male,26,2,0.0,2,1,1,25042.1,0
2984,15663939,Arnott,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0
8747,15577905,Hammond,660,France,Male,34,8,106486.66,2,0,1,182262.66,0
7892,15652782,Chibuzo,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0
5078,15731829,Simmons,616,France,Male,34,10,0.0,2,1,0,25662.27,0
4832,15637428,Briggs,660,France,Male,35,7,0.0,2,1,0,13218.6,0
3613,15792151,Hamilton,635,Spain,Female,37,3,0.0,2,1,0,91086.73,0
7474,15638272,Tien,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0
7136,15788442,Chukwukadibia,681,Spain,Female,57,2,173306.13,1,0,1,131964.66,0
6840,15768282,Perez,724,Germany,Male,36,6,94615.11,2,1,1,10627.21,0
5830,15794266,Cross,559,France,Male,32,9,145303.52,1,1,0,103560.98,0
887,15591711,Sleeman,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0
2375,15726186,Genovese,639,Spain,Male,29,4,133434.57,2,1,0,97983.44,0
9476,15620988,Murray,616,France,Male,46,2,0.0,2,1,0,137136.46,0
7225,15609823,Chieloka,751,Spain,Female,34,8,127095.14,2,0,0,479.54,0
8743,15661827,Brown,693,Spain,Female,45,4,0.0,2,1,1,26589.56,0
74,15779052,Ballard,604,Germany,Female,25,5,157780.84,2,1,1,58426.81,0
2430,15712176,Burke,816,France,Male,31,8,0.0,2,1,1,28407.4,0
4234,15591747,Rossi,705,France,Male,32,3,0.0,2,0,0,129576.99,0
8844,15616270,Chao,620,Spain,Male,42,4,106920.91,1,0,1,119747.08,0
8029,15775124,Watterston,763,Spain,Male,37,8,0.0,2,1,1,933.38,0
6073,15803908,Fu,628,France,Male,45,9,0.0,2,1,1,96862.56,0
667,15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78,0
9047,15648178,Lettiere,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
9953,15696355,Cleveland,724,Germany,Male,37,6,125489.4,1,1,0,118570.53,0
9596,15724543,Mao,597,France,Male,61,5,0.0,2,1,1,81299.17,0
9701,15797149,Lloyd,563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0
712,15650288,Summers,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0
5922,15627203,Hsu,508,Spain,Male,54,10,0.0,1,1,1,175749.36,0
3590,15785406,Watts,446,France,Female,51,4,105056.13,1,0,0,70613.52,0
6401,15585907,Collier,676,Spain,Female,30,5,0.0,2,0,0,179066.58,0
5628,15695174,Chang,654,France,Male,29,4,132954.64,1,1,1,146715.07,0
8805,15773973,Hill,765,France,Male,41,2,0.0,2,0,1,191215.61,0
8830,15769955,Onuora,683,France,Female,40,1,0.0,2,0,0,75762.0,0
804,15712825,Howells,511,Spain,Female,29,9,0.0,2,0,1,140676.98,0
3580,15670943,See,778,Germany,Male,31,9,182275.23,2,1,0,190631.23,0
5359,15796958,Tang,658,France,Male,39,7,0.0,2,1,0,48378.4,0
5004,15671610,Hooper,740,France,Male,36,7,0.0,1,1,1,13177.4,0
920,15733114,Hay,552,Spain,Male,45,9,0.0,2,1,0,26752.56,0
3707,15657565,Nwokezuike,629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0
8624,15666197,Boni,430,Germany,Female,38,8,153058.64,1,1,0,99377.27,0
2492,15764174,Bidencope,612,Spain,Female,26,4,0.0,2,1,1,179780.74,0
4364,15637110,McCulloch,634,Spain,Female,35,10,0.0,1,1,0,82634.41,0
4194,15802362,Newland,550,Spain,Male,45,0,0.0,2,0,1,70399.71,0
5189,15691910,Lu,663,Spain,Male,30,4,0.0,3,1,0,101371.05,0
8093,15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73,0
409,15701376,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0
2305,15680141,Yuan,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
6518,15795246,Kaeppel,628,Germany,Female,51,9,155903.82,2,1,1,71159.84,0
6471,15616630,Tobenna,583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0
368,15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
2210,15764237,Manfrin,663,Spain,Male,33,9,0.0,2,0,0,91514.62,0
4500,15773322,Obiajulu,536,Germany,Female,44,4,121898.82,1,0,0,131007.18,0
3415,15734609,Skinner,657,France,Female,37,2,0.0,2,1,1,7667.48,0
8144,15609058,Wan,676,France,Male,23,1,107787.47,1,0,1,116378.82,0
2972,15782530,Bruce,681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0
5958,15765532,Horton,612,Germany,Male,76,6,96166.88,1,1,1,191393.26,0
5314,15794939,Chiu,783,France,Female,72,5,121215.9,2,1,1,105206.48,0
8928,15801605,Rizzo,626,France,Female,39,0,0.0,2,1,1,83295.09,0
5402,15598161,Clements,654,France,Male,47,10,0.0,2,1,0,170481.98,0
8842,15718769,Fallaci,557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0
9396,15800961,Ugorji,627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0
3734,15713374,Jarvis,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0
9440,15692226,Onwumelu,705,France,Female,31,3,142905.51,1,1,1,58134.97,0
4074,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0
1090,15649744,Fallaci,628,France,Female,51,3,123981.31,2,1,1,40546.15,0
5428,15674149,Esomchi,599,Germany,Male,36,3,128960.21,2,1,1,40318.33,0
8510,15750728,Kaur,586,Spain,Female,42,2,0.0,1,1,0,102889.34,0
3902,15714610,Alexeeva,575,Spain,Male,30,2,0.0,2,1,1,82222.86,0
8711,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1,1,1,135123.96,0
6569,15776725,Kerr,724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0
3625,15596710,Ku,640,France,Female,33,1,167298.42,1,0,1,145381.65,0
5918,15812184,Rose,674,France,Female,31,1,0.0,1,1,0,128954.05,0
466,15726032,Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26,0
4326,15727489,Madueke,567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0
8343,15773876,Tung,655,France,Female,34,3,0.0,2,1,0,159638.77,0
7671,15711759,Wilkins,576,France,Female,29,5,108541.04,1,1,1,126469.09,0
4361,15801934,Su,678,France,Male,66,8,0.0,2,1,1,47117.03,0
9328,15624715,Ma,593,Spain,Female,40,2,0.0,1,1,1,5194.95,0
7168,15732884,Trevisano,676,France,Male,29,7,131959.86,1,0,0,189268.81,0
7921,15684296,Artyomova,714,France,Male,34,5,141173.03,1,0,1,98896.06,0
5706,15698703,Doherty,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0
6071,15678173,Collee,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0
7095,15655464,Combes,640,France,Female,67,3,0.0,1,0,1,42964.63,0
1954,15675190,Chia,623,France,Male,21,10,0.0,2,0,1,135851.3,0
9482,15613787,Chidubem,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0
4798,15666173,Chidumaga,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0
9604,15698927,Ritchie,675,France,Male,39,7,0.0,2,0,1,36267.21,0
7295,15623668,Johnson,653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0
7727,15757617,Lewis,735,France,Male,55,6,134140.68,1,1,0,2267.88,0
7969,15712068,Wan,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0
9082,15741078,Greece,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
1720,15746970,Townsend,760,Spain,Female,57,1,0.0,2,1,1,25101.17,0
1152,15752463,Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0
9807,15648272,Medvedeva,658,Spain,Male,35,9,71829.34,1,1,1,68141.92,0
6321,15673599,Williamson,618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0
2203,15751788,Johnson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0
5405,15801417,Iloerika,657,France,Male,37,4,82500.28,1,1,1,115260.72,0
6692,15651389,Kay,561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0
9919,15574480,Ubanwa,652,Spain,Male,31,1,132862.59,1,0,0,158054.49,0
7711,15754168,McIntosh,506,France,Female,40,3,0.0,1,1,1,144345.58,0
5157,15675256,Ts'ui,555,Spain,Male,33,5,127343.4,1,0,1,121789.3,0
3105,15654230,Miller,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0
2897,15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0
1224,15654229,O'Neill,699,Spain,Male,47,1,0.0,2,0,1,30117.44,0
4896,15589435,Davide,784,France,Male,31,7,0.0,2,1,1,143204.41,0
1795,15606841,Ibbott,823,France,Male,38,1,0.0,2,1,0,156603.7,0
157,15655007,Li,758,France,Female,33,7,0.0,2,0,0,82996.47,0
4860,15647111,White,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0
609,15607170,Boyle,699,France,Male,35,5,0.0,2,1,1,78397.24,0
830,15639788,Yuan,577,France,Female,39,10,0.0,2,1,0,10553.31,0
9890,15711489,Azikiwe,760,Spain,Female,32,2,0.0,1,1,1,114565.35,0
371,15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0
2833,15758171,Tien,582,France,Male,20,4,0.0,1,1,1,55763.66,0
7596,15569595,Walker,678,France,Female,50,6,0.0,1,1,0,8199.5,0
6542,15685564,Nnamutaezinwa,748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0
6265,15708610,Costa,690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0
554,15709324,Bruce,417,France,Male,34,7,0.0,2,1,0,55003.79,0
1739,15596414,Chandler,796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0
1818,15804075,Chuang,628,Germany,Female,36,3,91286.51,1,1,0,63085.94,0
6866,15598536,Onuchukwu,736,Germany,Female,26,0,84587.9,1,0,1,188037.76,0
3488,15734044,Black,671,France,Female,31,7,41299.03,1,0,1,102681.32,0
1865,15805312,Bellucci,607,France,Male,45,7,123859.6,1,0,1,113051.57,0
8471,15582847,Yermakova,662,France,Male,26,0,0.0,2,0,1,72929.96,0
1496,15580845,Chienezie,685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0
5693,15662662,Duigan,573,France,Female,30,6,0.0,2,1,0,66190.21,0
4274,15804787,Onyemauchechukwu,562,France,Male,75,5,87140.85,1,1,1,39351.64,0
5567,15796015,Wu,633,Germany,Male,42,3,126041.02,1,0,1,11796.89,0
4935,15806913,Bishop,670,France,Female,54,2,95507.12,1,1,1,63213.31,0
3871,15746341,Ejikemeifeuwa,630,France,Male,40,8,0.0,2,1,1,42495.81,0
355,15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
8822,15619953,Efremov,662,Spain,Female,42,6,105021.28,1,1,0,48242.38,0
5798,15775206,Hunter,699,France,Male,37,10,0.0,2,0,0,83263.04,0
1401,15670481,Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
9472,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,0
2144,15612109,Speth,819,France,Male,38,9,122334.26,2,1,1,181507.44,0
2688,15679148,Oliver,508,France,Male,44,3,115451.05,2,0,0,67234.33,0
8729,15711687,Nero,434,France,Male,41,4,108128.52,1,0,1,56784.11,0
5931,15645744,Chukwudi,826,France,Female,30,5,0.0,2,0,1,157397.57,0
7882,15727138,Kulikova,774,Spain,Male,46,9,0.0,2,1,1,34774.26,0
2692,15629150,Lucchese,721,France,Female,37,1,0.0,2,1,0,70810.8,0
727,15673570,Olsen,580,France,Male,37,9,0.0,2,0,1,77108.66,0
76,15780961,Cavenagh,735,France,Female,21,1,178718.19,2,1,0,22388.0,0
992,15806926,Watson,615,France,Female,35,2,97440.02,2,1,1,139816.1,0
3151,15795298,Olisaemeka,573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0
2708,15628203,Pai,637,France,Female,38,3,104339.56,1,0,0,119882.86,0
6598,15637774,Fraser,558,France,Male,32,5,73494.21,1,0,0,136301.1,0
9435,15733229,Rodriguez,638,Spain,Female,34,7,0.0,2,0,0,3946.29,0
2829,15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0
5968,15797919,Ting,773,Spain,Male,37,2,103195.2,2,1,0,178268.36,0
2914,15697686,Stewart,787,France,Female,40,6,0.0,2,1,1,84151.98,0
7102,15796569,Donaldson,831,Spain,Female,44,10,0.0,1,0,1,47729.33,0
6504,15587978,Boothby,455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0
9205,15737971,Cowen,646,France,Female,30,5,0.0,2,1,0,13935.32,0
7333,15711635,Chu,788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0
7757,15606232,Holloway,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0
8528,15586931,Hunter,694,Spain,Male,39,3,0.0,1,1,1,95625.03,0
240,15795149,Stevens,703,France,Male,28,2,81173.83,2,0,1,162812.16,0
6609,15576000,Chibueze,765,France,Male,40,6,138033.55,1,1,1,67972.45,0
3144,15722061,Allen,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0
528,15573318,Kung,610,France,Male,26,8,0.0,2,1,0,166031.08,0
699,15669516,Steele,746,Spain,Male,36,2,0.0,2,1,1,16436.56,0
1765,15636238,Graham,611,France,Male,40,1,0.0,2,1,1,102547.56,0
8978,15626628,Tretiakova,631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0
5801,15610379,Barclay-Harvey,599,France,Male,30,9,105443.68,1,1,1,121124.53,0
3432,15688193,Graham,468,France,Male,36,3,61636.97,1,0,0,107787.42,0
2225,15691723,Chukwudi,631,Spain,Male,55,9,99685.06,1,1,0,114474.98,0
2962,15583681,Layh,616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0
375,15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0
560,15571816,Ritchie,850,Spain,Female,70,5,0.0,1,1,1,705.18,0
6193,15731781,Onyemachukwu,551,France,Male,43,7,0.0,2,1,0,178393.68,0
1422,15742378,Swaim,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0
4867,15688760,Obialo,522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0
3830,15744200,Ni,587,France,Female,36,1,70784.27,1,1,0,30579.82,0
2437,15592645,Gibbons,704,Spain,Male,37,4,0.0,2,0,0,25684.93,0
822,15716155,Shaw,841,France,Female,36,5,156021.31,1,0,0,122662.98,0
6666,15599024,Hope,506,Spain,Male,32,8,0.0,2,0,1,182692.8,0
6934,15679961,Davidson,708,Spain,Male,46,7,68799.72,1,1,1,39704.14,0
4495,15717138,Watson,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0
8212,15650266,Medvedeva,679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0
7780,15699225,Pirozzi,757,France,Male,46,0,0.0,2,1,0,37460.05,0
2915,15733883,Ward,604,France,Male,28,7,0.0,2,0,0,58595.64,0
8035,15792489,Polyakova,622,Spain,Male,42,9,0.0,2,1,0,119127.06,0
2715,15710928,McChesney,665,France,Female,55,8,136354.16,1,1,1,93769.89,0
704,15566292,Okwuadigbo,574,Spain,Male,36,1,0.0,2,0,1,71709.12,0
8458,15749688,Lu,541,France,Male,32,8,0.0,2,0,0,40889.14,0
1731,15643438,P'eng,850,France,Male,20,7,0.0,2,1,0,31288.77,0
1148,15671209,Holden,593,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
9838,15809124,T'ien,750,France,Male,38,5,151532.4,1,1,1,46555.15,0
1807,15683471,Hansen,691,France,Male,38,7,0.0,2,0,0,81617.4,0
7988,15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,0
5938,15697035,Garrett,740,Spain,Female,31,8,0.0,2,0,0,86657.48,0
4504,15788118,Siciliano,656,France,Male,33,7,138705.02,2,1,0,37136.15,0
8666,15727291,McKay,821,France,Female,40,1,0.0,2,1,0,194273.12,0
1171,15590820,Ecuyer,699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
7816,15735784,Gardner,583,France,Male,38,8,0.0,1,1,0,47848.56,0
21,15577657,McDonald,732,France,Male,41,8,0.0,2,1,1,170886.17,0
9081,15620443,Fiorentino,711,France,Female,81,6,0.0,2,1,1,72276.24,0
7504,15652048,Thompson,563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0
7144,15761158,Y?an,719,France,Female,54,7,0.0,2,1,1,125041.52,0
1478,15732175,Bruno,776,France,Male,37,2,0.0,1,0,1,8065.0,0
5982,15801296,Farber,634,Germany,Female,37,7,143258.85,2,1,0,192721.98,0
3150,15723373,Page,643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0
6926,15618363,Muomelu,659,Germany,Male,29,9,82916.48,1,1,1,84133.48,0
2920,15736760,Douglas,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0
5480,15648766,Robertson,569,Spain,Male,35,3,116969.35,1,0,0,94488.82,0
2729,15770420,Dillon,749,Germany,Male,46,10,78136.36,2,1,1,73470.98,0
1722,15592116,Jensen,585,France,Female,39,7,0.0,2,1,0,2401.26,0
1541,15605950,Onwuamaeze,530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0
2379,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0
6619,15756301,Daniels,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0
9670,15597739,Tu,674,France,Male,37,3,0.0,1,1,0,158049.9,0
7799,15774127,Potter,518,France,Male,46,3,0.0,2,1,0,76515.79,0
6564,15780359,Storey,643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0
